사고지역관리번호,사고년도,사고유형구분,위치코드,시도시군구명,사고지역위치명,발생건수,사상자수,사망자수,중상자수,경상자수,부상자수,위도,경도,사고다발지역폴리곤정보,데이터기준일자,UTM-K_위도변환,UTM-K_경도변환
2017050,2016,자전거,11590004,서울특별시 동작구4,서울특별시 동작구 노량진동(대방역_대방로_진입 부근),5,5,1,3,1,0,37.51239787,126.92515120000002,"{type:Polygon,coordinates:[[[126.92694784,37.51239787],[126.92691332,37.51211984],[126.92681108,37.5118525],[126.92664505,37.51160611],[126.92642162,37.51139015],[126.92614936,37.51121291],[126.92583875,37.51108121],[126.92550171,37.51100012],[126.92515121,37.51097273],[126.9248007,37.51100012],[126.92446367,37.51108121],[126.92415305,37.51121291],[126.9238808,37.51139015],[126.92365736,37.51160611],[126.92349134,37.5118525],[126.9233891,37.51211984],[126.92335458,37.51239787],[126.9233891,37.5126759],[126.92349134,37.51294324],[126.92365736,37.51318962],[126.9238808,37.51340558],[126.92415305,37.51358281],[126.92446367,37.5137145],[126.9248007,37.5137956],[126.92515121,37.51382298],[126.92550171,37.5137956],[126.92583875,37.5137145],[126.92614936,37.51358281],[126.92642162,37.51340558],[126.92664505,37.51318962],[126.92681108,37.51294324],[126.92691332,37.5126759],[126.92694784,37.51239787]]]}",2019-10-10,545882.7598249337,193382.55556091445
2016146,2015,보행노인,11590004,서울특별시 동작구4,서울특별시 동작구 노량진동(성애병원입구 부근),4,4,0,2,2,0,37.51094516,126.9247748,"{type:Polygon,coordinates:[[[126.92657142,37.51094516],[126.92653689,37.51066713],[126.92643466,37.51039978],[126.92626863,37.51015338],[126.9260452,37.50993742],[126.92577294,37.50976018],[126.92546233,37.50962848],[126.92512529,37.50954738],[126.92477479,37.50951999],[126.92442428,37.50954738],[126.92408724,37.50962848],[126.92377663,37.50976018],[126.92350438,37.50993742],[126.92328094,37.51015338],[126.92311492,37.51039978],[126.92301268,37.51066713],[126.92297815,37.51094516],[126.92301268,37.51122319],[126.92311492,37.51149054],[126.92328094,37.51173693],[126.92350438,37.51195289],[126.92377663,37.51213012],[126.92408724,37.51226182],[126.92442428,37.51234292],[126.92477479,37.5123703],[126.92512529,37.51234292],[126.92546233,37.51226182],[126.92577294,37.51213012],[126.9260452,37.51195289],[126.92626863,37.51173693],[126.92643466,37.51149054],[126.92653689,37.51122319],[126.92657142,37.51094516]]]}",2019-10-10,545721.5540297059,193349.14881922124
2018029,2017,보행노인,11590004,서울특별시 동작구4,서울특별시 동작구 노량진동(이마트24동작삼익점 부근),4,4,0,2,2,0,37.51064345,126.94460090000001,"{type:Polygon,coordinates:[[[126.94639752,37.51064345],[126.946363,37.51036542],[126.94626076,37.51009807],[126.94609474,37.50985167],[126.9458713,37.50963571],[126.94559905,37.50945847],[126.94528843,37.50932677],[126.9449514,37.50924566],[126.94460089,37.50921828],[126.94425039,37.50924566],[126.94391335,37.50932677],[126.94360274,37.50945847],[126.94333048,37.50963571],[126.94310705,37.50985167],[126.94294102,37.51009807],[126.94283879,37.51036542],[126.94280426,37.51064345],[126.94283879,37.51092149],[126.94294102,37.51118884],[126.94310705,37.51143522],[126.94333048,37.51165119],[126.94360274,37.51182842],[126.94391335,37.51196012],[126.94425039,37.51204122],[126.94460089,37.5120686],[126.9449514,37.51204122],[126.94528843,37.51196012],[126.94559905,37.51182842],[126.9458713,37.51165119],[126.94609474,37.51143522],[126.94626076,37.51118884],[126.946363,37.51092149],[126.94639752,37.51064345]]]}",2019-10-10,545686.8513808979,195102.0051782651
2018032,2017,자전거,11590004,서울특별시 동작구4,서울특별시 동작구 본동(노들나루공원 부근),4,4,0,1,3,0,37.51459862,126.95388429999998,"{type:Polygon,coordinates:[[[126.95568092,37.51459862],[126.95564639,37.5143206],[126.95554416,37.51405326],[126.95537813,37.51380688],[126.95515469,37.51359092],[126.95488244,37.51341369],[126.95457183,37.513282],[126.95423479,37.5132009],[126.95388429,37.51317352],[126.95353378,37.5132009],[126.95319674,37.513282],[126.95288613,37.51341369],[126.95261388,37.51359092],[126.95239044,37.51380688],[126.95222442,37.51405326],[126.95212218,37.5143206],[126.95208765,37.51459862],[126.95212218,37.51487664],[126.95222442,37.51514397],[126.95239044,37.51539035],[126.95261388,37.5156063],[126.95288613,37.51578352],[126.95319674,37.51591521],[126.95353378,37.5159963],[126.95388429,37.51602369],[126.95423479,37.5159963],[126.95457183,37.51591521],[126.95488244,37.51578352],[126.95515469,37.5156063],[126.95537813,37.51539035],[126.95554416,37.51514397],[126.95564639,37.51487664],[126.95568092,37.51459862]]]}",2019-10-10,546125.3822133362,195922.99264793613
2014105,2013,보행노인,11590004,서울특별시 동작구4,서울특별시 동작구 사당동(남성역7호선 부근),4,4,0,2,2,0,37.48492047,126.97079690000001,"{type:Polygon,coordinates:[[[126.9723959,37.4861947],[126.9720532,37.4864188],[126.9716623,37.4865853],[126.971238,37.4866879],[126.9707969,37.4867225],[126.9703557,37.4866879],[126.9699315,37.4865853],[126.9695405,37.4864188],[126.9691978,37.4861947],[126.9689166,37.4859216],[126.9687076,37.4856101],[126.968579,37.485272],[126.9685355,37.4849204],[126.968579,37.4845689],[126.9687077,37.4842308],[126.9689167,37.4839193],[126.9691979,37.4836462],[126.9695406,37.4834221],[126.9699315,37.4832556],[126.9703557,37.4831531],[126.9707969,37.4831185],[126.971238,37.4831531],[126.9716622,37.4832556],[126.9720532,37.4834221],[126.9723958,37.4836462],[126.9726771,37.4839193],[126.9728861,37.4842308],[126.9730147,37.4845689],[126.9730582,37.4849204],[126.9730148,37.485272],[126.9728861,37.4856101],[126.9726771,37.4859216],[126.9723959,37.4861947]]]}",2019-10-10,542830.8938371536,197417.18367828822
2015048,2014,보행노인,11590004,서울특별시 동작구4,서울특별시 동작구 상도동(가든주택 부근),4,4,0,3,1,0,37.49560314,126.94338870000001,"{type:Polygon,coordinates:[[[126.944988,37.4968773],[126.9446452,37.4971015],[126.9442542,37.497268],[126.94383,37.4973705],[126.9433887,37.4974052],[126.9429475,37.4973705],[126.9425232,37.497268],[126.9421322,37.4971015],[126.9417895,37.4968773],[126.9415082,37.4966043],[126.9412992,37.4962927],[126.9411705,37.4959547],[126.9411271,37.4956031],[126.9411705,37.4952516],[126.9412992,37.4949135],[126.9415082,37.494602],[126.9417895,37.4943289],[126.9421322,37.4941048],[126.9425232,37.4939383],[126.9429475,37.4938358],[126.9433887,37.4938011],[126.9438299,37.4938358],[126.9442542,37.4939383],[126.9446452,37.4941048],[126.9449879,37.4943289],[126.9452692,37.494602],[126.9454782,37.4949135],[126.9456069,37.4952516],[126.9456504,37.4956031],[126.9456069,37.4959547],[126.9454782,37.4962927],[126.9452692,37.4966043],[126.944988,37.4968773]]]}",2019-10-10,544017.6346337609,194993.82693232756
2013098,2012,보행노인,11590004,서울특별시 동작구4,서울특별시 동작구 상도동(신대방삼거리역 부근),5,5,0,3,2,0,37.49940192,126.9284935,"{type:Polygon,coordinates:[[[126.9300928,37.5006761],[126.9297501,37.5009002],[126.929359,37.5010668],[126.9289347,37.5011693],[126.9284935,37.5012039],[126.9280522,37.5011693],[126.9276279,37.5010668],[126.9272369,37.5009002],[126.9268941,37.5006761],[126.9266129,37.500403],[126.9264039,37.5000915],[126.9262752,37.4997535],[126.9262317,37.4994019],[126.9262752,37.4990503],[126.9264039,37.4987123],[126.9266129,37.4984008],[126.9268942,37.4981277],[126.9272369,37.4979036],[126.927628,37.4977371],[126.9280522,37.4976345],[126.9284935,37.4975999],[126.9289347,37.4976345],[126.929359,37.4977371],[126.92975,37.4979036],[126.9300928,37.4981277],[126.9303741,37.4984008],[126.9305831,37.4987123],[126.9307118,37.4990503],[126.9307553,37.4994019],[126.9307118,37.4997535],[126.9305831,37.5000915],[126.9303741,37.500403],[126.9300928,37.5006761]]]}",2019-10-10,544440.1462929086,193676.95511793034
2019036,2018,보행노인,11590004,서울특별시 동작구4,서울특별시 동작구 신대방동(대림사거리 부근),4,4,0,2,2,0,37.48875742,126.90682350000002,"{type:Polygon,coordinates:[[[126.90862012,37.48875742],[126.9085856,37.48847931],[126.90848336,37.48821188],[126.90831734,37.48796541],[126.9080939,37.48774938],[126.90782165,37.48757209],[126.90751103,37.48744035],[126.907174,37.48735923],[126.90682349,37.48733183],[126.90647299,37.48735923],[126.90613595,37.48744035],[126.90582534,37.48757209],[126.90555308,37.48774938],[126.90532965,37.48796541],[126.90516362,37.48821188],[126.90506138,37.48847931],[126.90502686,37.48875742],[126.90506138,37.48903554],[126.90516362,37.48930297],[126.90532965,37.48954943],[126.90555308,37.48976545],[126.90582534,37.48994274],[126.90613595,37.49007447],[126.90647299,37.4901556],[126.90682349,37.49018299],[126.907174,37.4901556],[126.90751103,37.49007447],[126.90782165,37.48994274],[126.9080939,37.48976545],[126.90831734,37.48954943],[126.90848336,37.48930297],[126.9085856,37.48903554],[126.90862012,37.48875742]]]}",2019-10-10,543260.4219574665,191759.5905210807
2019038,2018,자전거,11590004,서울특별시 동작구4,서울특별시 동작구 신대방동(모스키친 부근),4,4,0,1,2,1,37.4976016,126.92776200000002,"{type:Polygon,coordinates:[[[126.9295586,37.4976016],[126.92952407,37.49732352],[126.92942184,37.49705612],[126.92925581,37.49680968],[126.92903238,37.49659368],[126.92876012,37.49641641],[126.92844951,37.49628468],[126.92811247,37.49620357],[126.92776197,37.49617618],[126.92741146,37.49620357],[126.92707442,37.49628468],[126.92676381,37.49641641],[126.92649156,37.49659368],[126.92626812,37.49680968],[126.9261021,37.49705612],[126.92599986,37.49732352],[126.92596533,37.4976016],[126.92599986,37.49787968],[126.9261021,37.49814708],[126.92626812,37.49839351],[126.92649156,37.49860951],[126.92676381,37.49878677],[126.92707442,37.49891849],[126.92741146,37.49899961],[126.92776197,37.49902699],[126.92811247,37.49899961],[126.92844951,37.49891849],[126.92876012,37.49878677],[126.92903238,37.49860951],[126.92925581,37.49839351],[126.92942184,37.49814708],[126.92952407,37.49787968],[126.9295586,37.4976016]]]}",2019-10-10,544240.3835142956,193612.1180214561
2016147,2015,자전거,11590004,서울특별시 동작구4,서울특별시 동작구 신대방동(보라매공원입구_대방로_진입 부근),6,6,0,2,3,1,37.49706451,126.9158035,"{type:Polygon,coordinates:[[[126.91760016,37.49706451],[126.91756564,37.49678643],[126.9174634,37.49651902],[126.91729738,37.49627259],[126.91707394,37.49605658],[126.91680169,37.49587931],[126.91649107,37.49574758],[126.91615404,37.49566647],[126.91580353,37.49563908],[126.91545303,37.49566647],[126.91511599,37.49574758],[126.91480538,37.49587931],[126.91453312,37.49605658],[126.91430969,37.49627259],[126.91414366,37.49651902],[126.91404142,37.49678643],[126.9140069,37.49706451],[126.91404142,37.4973426],[126.91414366,37.49760999],[126.91430969,37.49785643],[126.91453312,37.49807243],[126.91480538,37.49824969],[126.91511599,37.49838141],[126.91545303,37.49846253],[126.91580353,37.49848992],[126.91615404,37.49846253],[126.91649107,37.49838141],[126.91680169,37.49824969],[126.91707394,37.49807243],[126.91729738,37.49785643],[126.9174634,37.49760999],[126.91756564,37.4973426],[126.91760016,37.49706451]]]}",2019-10-10,544181.6522594895,192554.59494601426
2017029,2016,보행노인,11590004,서울특별시 동작구4,서울특별시 동작구 흑석동(명수대상가 부근),3,3,0,1,2,0,37.50744641,126.9616645,"{type:Polygon,coordinates:[[[126.96346117,37.50744641],[126.96342664,37.50716836],[126.96332441,37.506901],[126.96315838,37.50665459],[126.96293495,37.50643862],[126.96266269,37.50626137],[126.96235208,37.50612966],[126.96201504,37.50604856],[126.96166454,37.50602117],[126.96131403,37.50604856],[126.960977,37.50612966],[126.96066638,37.50626137],[126.96039413,37.50643862],[126.96017069,37.50665459],[126.96000467,37.506901],[126.95990243,37.50716836],[126.95986791,37.50744641],[126.95990243,37.50772445],[126.96000467,37.50799181],[126.96017069,37.50823821],[126.96039413,37.50845418],[126.96066638,37.50863143],[126.960977,37.50876313],[126.96131403,37.50884423],[126.96166454,37.50887162],[126.96201504,37.50884423],[126.96235208,37.50876313],[126.96266269,37.50863143],[126.96293495,37.50845418],[126.96315838,37.50823821],[126.96332441,37.50799181],[126.96342664,37.50772445],[126.96346117,37.50744641]]]}",2019-10-10,545331.2693939793,196610.50297246545
2015046,2014,자전거,11590004,서울특별시 동작구4,서울특별시 동작구 흑석동(명수대현대아파트 부근),5,8,0,3,3,2,37.50833079,126.96835,"{type:Polygon,coordinates:[[[126.9699495,37.509605],[126.9696067,37.5098291],[126.9692156,37.5099956],[126.9687913,37.5100982],[126.96835,37.5101328],[126.9679086,37.5100982],[126.9674843,37.5099956],[126.9670932,37.5098291],[126.9667504,37.509605],[126.9664691,37.5093319],[126.9662601,37.5090204],[126.9661314,37.5086823],[126.9660879,37.5083308],[126.9661314,37.5079792],[126.9662601,37.5076412],[126.9664692,37.5073296],[126.9667505,37.5070566],[126.9670933,37.5068325],[126.9674843,37.506666],[126.9679087,37.5065634],[126.96835,37.5065288],[126.9687912,37.5065634],[126.9692156,37.506666],[126.9696067,37.5068325],[126.9699494,37.5070566],[126.9702308,37.5073296],[126.9704398,37.5076412],[126.9705685,37.5079792],[126.970612,37.5083308],[126.9705685,37.5086823],[126.9704398,37.5090204],[126.9702308,37.5093319],[126.9699495,37.509605]]]}",2019-10-10,545429.2044365007,197201.645611058
2015046,2014,자전거,11590005,서울특별시 동작구5,서울특별시 동작구 노량진동(노들길램프(1) 부근),4,4,0,3,1,0,37.51597381,126.9491669,"{type:Polygon,coordinates:[[[126.9507666,37.517248],[126.9504238,37.5174721],[126.9500327,37.5176386],[126.9496083,37.5177412],[126.9491669,37.5177758],[126.9487255,37.5177412],[126.9483012,37.5176386],[126.94791,37.5174721],[126.9475672,37.517248],[126.9472859,37.5169749],[126.9470768,37.5166634],[126.9469481,37.5163253],[126.9469046,37.5159738],[126.9469481,37.5156222],[126.9470769,37.5152842],[126.9472859,37.5149727],[126.9475673,37.5146996],[126.9479101,37.5144755],[126.9483012,37.514309],[126.9487256,37.5142064],[126.9491669,37.5141718],[126.9496082,37.5142064],[126.9500326,37.514309],[126.9504237,37.5144755],[126.9507665,37.5146996],[126.9510479,37.5149727],[126.951257,37.5152842],[126.9513857,37.5156222],[126.9514292,37.5159738],[126.9513857,37.5163253],[126.951257,37.5166634],[126.9510479,37.5169749],[126.9507666,37.517248]]]}",2019-10-10,546278.2257584704,195506.01810549534
2017050,2016,자전거,11590005,서울특별시 동작구5,서울특별시 동작구 노량진동(여의상류IC5 부근),5,6,0,1,2,3,37.51780353,126.9433936,"{type:Polygon,coordinates:[[[126.94519022,37.51780353],[126.9451557,37.51752552],[126.94505346,37.51725819],[126.94488744,37.51701182],[126.944664,37.51679588],[126.94439175,37.51661866],[126.94408113,37.51648697],[126.9437441,37.51640587],[126.94339359,37.51637849],[126.94304309,37.51640587],[126.94270605,37.51648697],[126.94239544,37.51661866],[126.94212318,37.51679588],[126.94189975,37.51701182],[126.94173372,37.51725819],[126.94163148,37.51752552],[126.94159696,37.51780353],[126.94163148,37.51808154],[126.94173372,37.51834886],[126.94189975,37.51859523],[126.94212318,37.51881117],[126.94239544,37.51898838],[126.94270605,37.51912007],[126.94304309,37.51920116],[126.94339359,37.51922854],[126.9437441,37.51920116],[126.94408113,37.51912007],[126.94439175,37.51898838],[126.944664,37.51881117],[126.94488744,37.51859523],[126.94505346,37.51834886],[126.9451557,37.51808154],[126.94519022,37.51780353]]]}",2019-10-10,546481.5929912458,194995.74238437912
2018029,2017,보행노인,11590005,서울특별시 동작구5,서울특별시 동작구 대방동(롯데하이마트대방점 부근),3,5,0,2,3,0,37.50537309,126.9225773,"{type:Polygon,coordinates:[[[126.92437397,37.50537309],[126.92433945,37.50509503],[126.92423721,37.50482766],[126.92407118,37.50458125],[126.92384775,37.50436527],[126.9235755,37.50418802],[126.92326488,37.50405631],[126.92292785,37.5039752],[126.92257734,37.50394781],[126.92222684,37.5039752],[126.9218898,37.50405631],[126.92157919,37.50418802],[126.92130693,37.50436527],[126.9210835,37.50458125],[126.92091747,37.50482766],[126.92081523,37.50509503],[126.92078071,37.50537309],[126.92081523,37.50565114],[126.92091747,37.50591851],[126.9210835,37.50616492],[126.92130693,37.50638089],[126.92157919,37.50655814],[126.9218898,37.50668984],[126.92222684,37.50677095],[126.92257734,37.50679833],[126.92292785,37.50677095],[126.92326488,37.50668984],[126.9235755,37.50655814],[126.92384775,37.50638089],[126.92407118,37.50616492],[126.92423721,37.50591851],[126.92433945,37.50565114],[126.92437397,37.50537309]]]}",2019-10-10,545103.2830808811,193154.35340812535
2019036,2018,보행노인,11590005,서울특별시 동작구5,서울특별시 동작구 대방동(보라매빌딩 부근),3,3,1,1,0,1,37.49979117,126.92157859999999,"{type:Polygon,coordinates:[[[126.92337519,37.49979117],[126.92334067,37.49951309],[126.92323843,37.4992457],[126.9230724,37.49899927],[126.92284897,37.49878327],[126.92257671,37.49860601],[126.9222661,37.49847429],[126.92192906,37.49839317],[126.92157856,37.49836579],[126.92122805,37.49839317],[126.92089102,37.49847429],[126.9205804,37.49860601],[126.92030815,37.49878327],[126.92008472,37.49899927],[126.91991869,37.4992457],[126.91981645,37.49951309],[126.91978193,37.49979117],[126.91981645,37.50006924],[126.91991869,37.50033663],[126.92008472,37.50058305],[126.92030815,37.50079905],[126.9205804,37.50097631],[126.92089102,37.50110802],[126.92122805,37.50118913],[126.92157856,37.50121652],[126.92192906,37.50118913],[126.9222661,37.50110802],[126.92257671,37.50097631],[126.92284897,37.50079905],[126.9230724,37.50058305],[126.92323843,37.50033663],[126.92334067,37.50006924],[126.92337519,37.49979117]]]}",2019-10-10,544483.8350147395,193065.53299658408
2014105,2013,보행노인,11590005,서울특별시 동작구5,서울특별시 동작구 사당동(사당시장 부근),3,3,0,2,0,1,37.48330413,126.9759081,"{type:Polygon,coordinates:[[[126.9775071,37.4845783],[126.9771645,37.4848024],[126.9767735,37.484969],[126.9763493,37.4850715],[126.9759081,37.4851061],[126.975467,37.4850715],[126.9750428,37.484969],[126.9746518,37.4848024],[126.9743091,37.4845783],[126.9740279,37.4843053],[126.973819,37.4839937],[126.9736903,37.4836557],[126.9736469,37.4833041],[126.9736903,37.4829526],[126.973819,37.4826145],[126.974028,37.482303],[126.9743092,37.4820299],[126.9746519,37.4818058],[126.9750428,37.4816393],[126.975467,37.4815367],[126.9759081,37.4815021],[126.9763493,37.4815367],[126.9767735,37.4816393],[126.9771644,37.4818058],[126.9775071,37.4820299],[126.9777883,37.482303],[126.9779973,37.4826145],[126.978126,37.4829526],[126.9781694,37.4833041],[126.978126,37.4836557],[126.9779973,37.4839937],[126.9777884,37.4843053],[126.9775071,37.4845783]]]}",2019-10-10,542651.3735858174,197869.1887905855
2015048,2014,보행노인,11590005,서울특별시 동작구5,서울특별시 동작구 사당동(이수역 부근),3,3,0,2,1,0,37.48543043,126.9818317,"{type:Polygon,coordinates:[[[126.9834307,37.4867046],[126.983088,37.4869287],[126.9826971,37.4870953],[126.9822728,37.4871978],[126.9818316,37.4872324],[126.9813905,37.4871978],[126.9809662,37.4870953],[126.9805753,37.4869287],[126.9802326,37.4867046],[126.9799514,37.4864316],[126.9797424,37.48612],[126.9796137,37.485782],[126.9795703,37.4854304],[126.9796138,37.4850788],[126.9797425,37.4847408],[126.9799514,37.4844293],[126.9802327,37.4841562],[126.9805753,37.4839321],[126.9809663,37.4837656],[126.9813905,37.483663],[126.9818316,37.4836284],[126.9822728,37.483663],[126.982697,37.4837656],[126.983088,37.4839321],[126.9834306,37.4841562],[126.9837119,37.4844293],[126.9839208,37.4847408],[126.9840495,37.4850788],[126.984093,37.4854304],[126.9840496,37.485782],[126.9839209,37.48612],[126.9837119,37.4864316],[126.9834307,37.4867046]]]}",2019-10-10,542887.247122566,198393.14790220547
2013098,2012,보행노인,11590005,서울특별시 동작구5,서울특별시 동작구 상도동(상도지구대 부근),6,6,0,6,0,0,37.50376308,126.9396953,"{type:Polygon,coordinates:[[[126.9412948,37.5050373],[126.940952,37.5052614],[126.940561,37.5054279],[126.9401366,37.5055305],[126.9396953,37.5055651],[126.9392541,37.5055305],[126.9388297,37.5054279],[126.9384387,37.5052614],[126.9380959,37.5050373],[126.9378146,37.5047642],[126.9376056,37.5044527],[126.9374769,37.5041146],[126.9374334,37.5037631],[126.9374769,37.5034115],[126.9376056,37.5030735],[126.9378147,37.5027619],[126.938096,37.5024889],[126.9384387,37.5022648],[126.9388298,37.5020982],[126.9392541,37.5019957],[126.9396953,37.5019611],[126.9401366,37.5019957],[126.9405609,37.5020982],[126.940952,37.5022648],[126.9412947,37.5024889],[126.941576,37.5027619],[126.941785,37.5030735],[126.9419138,37.5034115],[126.9419572,37.5037631],[126.9419138,37.5041146],[126.9417851,37.5044527],[126.9415761,37.5047642],[126.9412948,37.5050373]]]}",2019-10-10,544923.485117184,194667.79747597643
2018032,2017,자전거,11590005,서울특별시 동작구5,서울특별시 동작구 신대방동(글로벌신학아카데미 부근),4,4,0,1,2,1,37.49821505,126.92787040000002,"{type:Polygon,coordinates:[[[126.92966704,37.49821505],[126.92963252,37.49793697],[126.92953028,37.49766957],[126.92936426,37.49742313],[126.92914082,37.49720713],[126.92886857,37.49702986],[126.92855795,37.49689814],[126.92822092,37.49681703],[126.92787041,37.49678964],[126.92751991,37.49681703],[126.92718287,37.49689814],[126.92687226,37.49702986],[126.9266,37.49720713],[126.92637657,37.49742313],[126.92621054,37.49766957],[126.92610831,37.49793697],[126.92607378,37.49821505],[126.92610831,37.49849313],[126.92621054,37.49876052],[126.92637657,37.49900695],[126.9266,37.49922295],[126.92687226,37.49940021],[126.92718287,37.49953193],[126.92751991,37.49961304],[126.92787041,37.49964043],[126.92822092,37.49961304],[126.92855795,37.49953193],[126.92886857,37.49940021],[126.92914082,37.49922295],[126.92936426,37.49900695],[126.92953028,37.49876052],[126.92963252,37.49849313],[126.92966704,37.49821505]]]}",2019-10-10,544308.4611506796,193621.7558239442
2016147,2015,자전거,11590005,서울특별시 동작구5,서울특별시 동작구 신대방동(성실교회 부근),5,6,0,1,4,1,37.48738157,126.9102322,"{type:Polygon,coordinates:[[[126.91202878,37.48738157],[126.91199426,37.48710345],[126.91189202,37.48683601],[126.91172599,37.48658954],[126.91150256,37.48637351],[126.9112303,37.48619621],[126.91091969,37.48606447],[126.91058266,37.48598334],[126.91023215,37.48595595],[126.90988164,37.48598334],[126.90954461,37.48606447],[126.909234,37.48619621],[126.90896174,37.48637351],[126.90873831,37.48658954],[126.90857228,37.48683601],[126.90847004,37.48710345],[126.90843552,37.48738157],[126.90847004,37.48765969],[126.90857228,37.48792712],[126.90873831,37.48817359],[126.90896174,37.48838962],[126.909234,37.4885669],[126.90954461,37.48869864],[126.90988164,37.48877977],[126.91023215,37.48880716],[126.91058266,37.48877977],[126.91091969,37.48869864],[126.9112303,37.4885669],[126.91150256,37.48838962],[126.91172599,37.48817359],[126.91189202,37.48792712],[126.91199426,37.48765969],[126.91202878,37.48738157]]]}",2019-10-10,543107.427793201,192060.90601533707
2016147,2015,자전거,11590006,서울특별시 동작구6,서울특별시 동작구 동작동(올림픽대로-동작대로램프(7) 부근),5,6,0,1,2,3,37.50414942,126.97784779999999,"{type:Polygon,coordinates:[[[126.97964447,37.50414942],[126.97960995,37.50387136],[126.97950771,37.50360398],[126.97934169,37.50335757],[126.97911825,37.50314158],[126.978846,37.50296433],[126.97853538,37.50283261],[126.97819835,37.50275151],[126.97784784,37.50272412],[126.97749734,37.50275151],[126.9771603,37.50283261],[126.97684969,37.50296433],[126.97657743,37.50314158],[126.976354,37.50335757],[126.97618797,37.50360398],[126.97608573,37.50387136],[126.97605121,37.50414942],[126.97608573,37.50442747],[126.97618797,37.50469485],[126.976354,37.50494126],[126.97657743,37.50515724],[126.97684969,37.50533449],[126.9771603,37.50546619],[126.97749734,37.5055473],[126.97784784,37.50557469],[126.97819835,37.5055473],[126.97853538,37.50546619],[126.978846,37.50533449],[126.97911825,37.50515724],[126.97934169,37.50494126],[126.97950771,37.50469485],[126.97960995,37.50442747],[126.97964447,37.50414942]]]}",2019-10-10,544964.8860051094,198041.29026156708
2017050,2016,자전거,11590006,서울특별시 동작구6,서울특별시 동작구 본동(노들길램프(1) 부근),4,6,1,2,1,2,37.51549026,126.95203190000001,"{type:Polygon,coordinates:[[[126.95382855,37.51549026],[126.95379402,37.51521225],[126.95369179,37.51494491],[126.95352576,37.51469853],[126.95330233,37.51448258],[126.95303007,37.51430535],[126.95271946,37.51417366],[126.95238242,37.51409257],[126.95203192,37.51406518],[126.95168141,37.51409257],[126.95134437,37.51417366],[126.95103376,37.51430535],[126.95076151,37.51448258],[126.95053807,37.51469853],[126.95037205,37.51494491],[126.95026981,37.51521225],[126.95023529,37.51549026],[126.95026981,37.51576828],[126.95037205,37.51603561],[126.95053807,37.51628198],[126.95076151,37.51649793],[126.95103376,37.51667515],[126.95134437,37.51680684],[126.95168141,37.51688794],[126.95203192,37.51691532],[126.95238242,37.51688794],[126.95271946,37.51680684],[126.95303007,37.51667515],[126.95330233,37.51649793],[126.95352576,37.51628198],[126.95369179,37.51603561],[126.95379402,37.51576828],[126.95382855,37.51549026]]]}",2019-10-10,546224.4248371286,195759.27568849863
2015046,2014,자전거,11590006,서울특별시 동작구6,서울특별시 동작구 사당동(신한은행사당지점 부근),4,4,0,1,2,1,37.47658751,126.9776063,"{type:Polygon,coordinates:[[[126.9792051,37.4778617],[126.9788625,37.4780858],[126.9784716,37.4782524],[126.9780474,37.4783549],[126.9776063,37.4783895],[126.9771652,37.4783549],[126.976741,37.4782524],[126.9763501,37.4780858],[126.9760074,37.4778617],[126.9757262,37.4775886],[126.9755173,37.4772771],[126.9753886,37.476939],[126.9753452,37.4765875],[126.9753887,37.4762359],[126.9755173,37.4758979],[126.9757263,37.4755863],[126.9760075,37.4753133],[126.9763501,37.4750892],[126.976741,37.4749227],[126.9771652,37.4748201],[126.9776063,37.4747855],[126.9780474,37.4748201],[126.9784715,37.4749227],[126.9788625,37.4750892],[126.9792051,37.4753133],[126.9794863,37.4755863],[126.9796952,37.4758979],[126.9798239,37.4762359],[126.9798674,37.4765875],[126.9798239,37.476939],[126.9796953,37.4772771],[126.9794863,37.4775886],[126.9792051,37.4778617]]]}",2019-10-10,541905.8812794158,198019.20902543768
2018029,2017,보행노인,11590006,서울특별시 동작구6,서울특별시 동작구 사당동(이수역사거리 부근),3,3,0,1,2,0,37.48561574,126.9827672,"{type:Polygon,coordinates:[[[126.98456383,37.48561574],[126.98452931,37.48533761],[126.98442707,37.48507017],[126.98426104,37.48482369],[126.98403761,37.48460765],[126.98376535,37.48443035],[126.98345474,37.48429861],[126.9831177,37.48421748],[126.9827672,37.48419008],[126.98241669,37.48421748],[126.98207966,37.48429861],[126.98176904,37.48443035],[126.98149679,37.48460765],[126.98127335,37.48482369],[126.98110733,37.48507017],[126.98100509,37.48533761],[126.98097057,37.48561574],[126.98100509,37.48589386],[126.98110733,37.4861613],[126.98127335,37.48640777],[126.98149679,37.48662381],[126.98176904,37.4868011],[126.98207966,37.48693284],[126.98241669,37.48701397],[126.9827672,37.48704136],[126.9831177,37.48701397],[126.98345474,37.48693284],[126.98376535,37.4868011],[126.98403761,37.48662381],[126.98426104,37.48640777],[126.98442707,37.4861613],[126.98452931,37.48589386],[126.98456383,37.48561574]]]}",2019-10-10,542907.7985249659,198475.88974069635
