GU_CDE,DONG_CDE,JIBUN,geometry,X좌표,Y좌표
590,10800,391-590대,POINT (193396.4523978737 544387.2845189874),193396.4523978737,544387.2845189874
590,10800,375-1학,POINT (193401.0058614746 544863.6854238259),193401.0058614746,544863.685423826
590,10800,466-56도,POINT (193400.542724747 544907.5542639405),193400.54272474698,544907.5542639404
590,10800,501대,POINT (193236.1974462238 545036.7439098324),193236.19744622378,545036.7439098324
590,10700,59-1학,POINT (197956.0989852766 543696.1515950392),197956.0989852766,543696.1515950392
590,10800,379-16대,POINT (193280.7244871141 544546.18987133),193280.72448711412,544546.18987133
590,10500,182-5 대,POINT (196552.7704074912 545137.1897620735),196552.77040749122,545137.1897620736
590,10700,산24-17임,POINT (197569.0060743275 542750.5141737104),197569.0060743275,542750.5141737104
590,10800,390-6 학,POINT (193051.0896484821 544506.5906261888),193051.0896484821,544506.5906261888
590,10800,335-44대,POINT (193631.5125781609 544479.1583352803),193631.5125781609,544479.1583352803
590,10800,335-18대,POINT (193766.1742505492 544475.1152371911),193766.17425054923,544475.1152371911
590,10800,1176-1대,POINT (193192.0978607458 545207.8591188963),193192.0978607458,545207.8591188963
590,10700,1808대,POINT (198396.3857443518 542894.1392397014),198396.3857443518,542894.1392397014
590,10700,141-227대,POINT (198168.239878059 542774.7131365964),198168.239878059,542774.7131365964
590,10900,345-6도,POINT (193581.6484628328 543966.8151482329),193581.64846283282,543966.8151482329
590,10800,335-55대,POINT (193647.0369716288 544516.6125141038),193647.03697162878,544516.6125141039
590,10200,204-333학,POINT (194989.7685542567 544227.4199474342),194989.7685542567,544227.4199474342
590,10200,521 대,POINT (195059.5151521293 544399.4172690802),195059.5151521293,544399.4172690802
590,10900,964-8대,POINT (191748.7736561797 543252.7933095931),191748.7736561797,543252.7933095931
590,10900,591-68대,POINT (191907.5180487825 543144.6402759808),191907.5180487825,543144.6402759808
590,10900,600-101도,POINT (192046.3203502416 543071.7095985737),192046.3203502416,543071.7095985736
590,10900,600-15대,POINT (192047.4826621924 543089.8420022371),192047.48266219237,543089.8420022371
590,10900,632-23대,POINT (192172.2067099567 543082.9166666666),192172.20670995672,543082.9166666665
590,10900,391-324대,POINT (193284.4168850245 544324.7841397147),193284.4168850245,544324.7841397147
590,10700,산31-3임,POINT (197054.8306238354 543128.8807292789),197054.83062383538,543128.8807292789
590,10700,산31-1임,POINT (196876.5342098229 543166.009425564),196876.5342098229,543166.009425564
590,10700,산31-1임,POINT (196859.8443118133 543280.6850631635),196859.84431181327,543280.6850631635
590,10200,329 대,POINT (196392.3312078392 544269.7082142524),196392.33120783922,544269.7082142524
590,10200,329 대,POINT (196389.4170186087 544298.5927547597),196389.4170186087,544298.5927547597
590,10700,산31-8임,POINT (197492.3511671873 543480.595189206),197492.3511671873,543480.5951892061
590,10100,307-37대,POINT (194537.8553195149 545228.5922580594),194537.85531951487,545228.5922580594
590,10500,329 대,POINT (196402.1508881555 544305.7629684414),196402.1508881555,544305.7629684414
590,10700,산31-8임,POINT (197431.0881050542 543543.5535959689),197431.08810505422,543543.5535959689
590,10700,산31-8임,POINT (197390.7724668648 543591.5611529171),197390.77246686482,543591.5611529171
590,10600,753-12대,POINT (198461.6411593237 543830.6541179956),198461.6411593237,543830.6541179956
590,10600,753-9대,POINT (198482.206766065 543830.1637416177),198482.206766065,543830.1637416177
590,10500,261천,POINT (197414.0866666667 545121.2260507246),197414.08666666673,545121.2260507246
590,10500,261천,POINT (197393.4330766675 545124.1949722436),197393.4330766675,545124.1949722436
590,10500,261천,POINT (197299.347260558 545154.9156843361),197299.34726055802,545154.9156843361
590,10800,508 대,POINT (193631.8225335852 545523.5366131403),193631.8225335852,545523.5366131403
590,10800,23-176 공,POINT (193738.1071737734 545465.6232925343),193738.1071737734,545465.6232925343
590,10700,산31-1임,POINT (196806.0442227379 543245.3388751855),196806.0442227379,543245.3388751855
590,10900,391-90대,POINT (193464.3867628458 544402.9835178895),193464.3867628458,544402.9835178895
590,10900,391-324대,POINT (193275.9832380672 544328.6269068505),193275.9832380672,544328.6269068505
590,10900,390-5학,POINT (193157.1515762873 544279.7214876764),193157.15157628732,544279.7214876764
590,10200,439 도,POINT (195905.7668969867 544624.4533458599),195905.76689698672,544624.4533458599
590,10600,843도,POINT (198633.8431395021 544398.9662873853),198633.8431395021,544398.9662873853
590,10600,764-8대,POINT (198465.2267543799 543790.1056778564),198465.2267543799,543790.1056778564
590,10300,421 대,POINT (196171.4056579845 543998.5494586652),196171.4056579845,543998.5494586652
590,10300,산49-78임,POINT (196366.7104941629 543960.9689146954),196366.7104941629,543960.9689146954
590,10300,431 대,POINT (195855.2480346952 544191.0686368532),195855.2480346952,544191.0686368532
590,10700,1101도,POINT (198231.9043272664 541935.3515967577),198231.9043272664,541935.3515967578
590,10400,11-37 대,POINT (196082.8138821257 545575.0510059703),196082.81388212572,545575.0510059703
590,10200,294-460대,POINT (194356.5421779747 545156.4773283495),194356.54217797468,545156.4773283495
590,10900,385-2 대,POINT (192600.1678898276 543798.2541438366),192600.16788982763,543798.2541438366
590,10300,17-52대,POINT (195361.7798126269 544887.9314792297),195361.77981262692,544887.9314792297
590,10100,232-113대,POINT (194701.7665932778 545387.6610315498),194701.7665932778,545387.6610315498
590,10700,782-6대,POINT (198474.8300489839 543530.193107447),198474.83004898392,543530.193107447
590,10200,204-333학,POINT (194977.0366074177 544241.7274546014),194977.03660741769,544241.7274546014
590,10700,438-42대,POINT (198375.1506595881 542350.5325667282),198375.15065958808,542350.5325667282
590,10700,493-4천,POINT (198388.7113264471 542421.8476897167),198388.7113264471,542421.8476897167
590,10700,1671대,POINT (198394.8808458507 542767.9437652027),198394.8808458507,542767.9437652028
590,10700,1763대,POINT (198395.6664475804 542841.0762423021),198395.66644758038,542841.0762423021
590,10700,1776대,POINT (198419.805344107 542859.9491589066),198419.80534410698,542859.9491589066
590,10900,345-6도,POINT (193563.5523926513 543939.8336346961),193563.5523926513,543939.8336346961
590,10800,508 대,POINT (193723.6809029788 545507.3037430547),193723.68090297878,545507.3037430547
590,10500,96-1 대,POINT (196544.1705297986 544897.7072835013),196544.1705297986,544897.7072835013
590,10700,2989도,POINT (198386.901089909 542591.1068928811),198386.901089909,542591.1068928811
590,10200,225-113대,POINT (194839.4604201351 545084.9998050947),194839.46042013512,545084.9998050947
590,10800,391-175대,POINT (193408.0063615373 544386.3387655494),193408.0063615373,544386.3387655494
590,10800,506대,POINT (193825.5916943951 545387.7794172636),193825.59169439512,545387.7794172636
590,10800,391-320대,POINT (193284.7476525481 544339.3269228482),193284.74765254807,544339.3269228482
590,10500,79-288대,POINT (196450.0686015898 544399.7230945515),196450.0686015898,544399.7230945515
590,10200,산30-75 임,POINT (194455.1508633358 544918.804517789),194455.1508633358,544918.8045177889
590,10800,1289-2대,POINT (193297.1970275837 545515.9819724082),193297.19702758372,545515.9819724082
590,10600,345천,POINT (197590.16214615 545114.7642331345),197590.16214615,545114.7642331346
590,10700,782-11대,POINT (198455.8098701894 543512.985616806),198455.8098701894,543512.985616806
590,10500,260천,POINT (197043.59596631 545291.163793969),197043.59596631,545291.163793969
590,10700,440-1대,POINT (198368.799563262 542177.0835972346),198368.799563262,542177.0835972346
590,10700,494-2도,POINT (198373.3115400958 542290.9359214355),198373.31154009578,542290.9359214355
590,10700,493-5천,POINT (198383.1359142288 542313.385057464),198383.1359142288,542313.385057464
590,10700,782-18대,POINT (198459.0268173369 543473.8032533714),198459.0268173369,543473.8032533714
590,10200,230-44도,POINT (194644.9589971372 545095.1355801899),194644.95899713718,545095.1355801899
590,10200,325대,POINT (195256.48427812 545055.1962033197),195256.48427812,545055.1962033197
590,10700,1147 대,POINT (197108.6927855556 542763.1613865492),197108.69278555558,542763.1613865492
590,10700,2298도,POINT (198396.2074944648 542604.7221374026),198396.2074944648,542604.7221374026
590,10700,2298도,POINT (198387.5821876785 542617.6130221982),198387.58218767852,542617.6130221982
590,10700,3001-1 대,POINT (198389.3178450616 542643.2512660023),198389.3178450616,542643.2512660023
590,10600,산29-3임,POINT (198509.9775827638 544205.2490172362),198509.9775827638,544205.2490172362
590,10600,764-5대,POINT (198485.6061952529 543789.0734057932),198485.60619525288,543789.0734057932
590,10700,161-7대,POINT (197850.4132145456 542641.7932622652),197850.41321454558,542641.7932622653
590,10100,817 대,POINT (198712.0117725396 544470.8542632464),198712.0117725396,544470.8542632464
590,10200,204-333학,POINT (194978.4078968908 544222.5634134369),194978.40789689077,544222.5634134369
590,10200,521 대,POINT (195039.7764320184 544380.9271868914),195039.7764320184,544380.9271868914
590,10200,325대,POINT (195085.5246352833 545075.7166659046),195085.52463528328,545075.7166659046
590,10200,325대,POINT (195228.9010416667 545047.3096751412),195228.90104166672,545047.3096751411
590,10100,873도,POINT (198696.0396763561 544450.0294253594),198696.0396763561,544450.0294253593
590,10200,230-44도,POINT (194622.9813685254 544961.5032177385),194622.9813685254,544961.5032177385
590,10200,521 대,POINT (195018.1511116895 544319.5311748846),195018.15111168948,544319.5311748846
590,10200,210-208대,POINT (194937.6494590753 544012.5230091498),194937.6494590753,544012.5230091498
