표준ID,ARS-ID,정류장명,위도,경도,비고,UTM-K_위도변환,UTM-K_경도변환
118000271,19628,래미안에스티움,37.49985866,126.9137184,,544491.9337,192370.4961
118900065,19630,삼성래미안3차아파트,37.53041014,126.9073493,,547883.2971,191810.6434
118900066,19631,GS25앞,37.52137241,126.8879275,,546882.0897,190092.763
118900067,19645,당산역.지하철2호선,37.53463666,126.9022295,,548352.8469,191358.594
118900068,19662,당산중학교.소방회관,37.53223157,126.906607,,548085.5183,191745.2326
118900069,19663,모랫말.도림새마을금고,37.50852023,126.9002173,,545454.4368,191177.6719
118900071,19674,삼성래미안동문,37.53111633,126.9047437,,547961.9056,191580.4149
118900072,19676,양평역,37.52533294,126.886255,,547321.8366,189945.4451
118900073,19679,도림고가.동아에코빌,37.51046734,126.8989591,,545670.6599,191066.6597
118900074,19682,남성아파트,37.51302512,126.8923336,,545955.1907,190481.2033
118900075,19684,현대아파트1차,37.52944737,126.9025106,,547776.8739,191382.8419
118900076,19685,영은교회,37.52508675,126.8888972,,547294.2334,190178.9717
118900077,19687,도림교회,37.50934676,126.8973227,,545546.4464,190921.8447
118900078,19688,선화약국,37.5107987,126.9170147,,545705.8756,192663.0442
118900079,19693,문래자이아파트상가,37.51643869,126.8945641,,546333.8305,190678.8266
118900080,19697,효성아파트,37.53017333,126.9009081,,547857.5945,191241.2806
118900081,19698,노동부남부지청.영등포세무서,37.52463884,126.8917297,,547244.229,190429.2958
118900082,19700,도림동주민센터,37.50879719,126.8964095,,545485.5396,190841.0375
118900083,19701,푸른숲아파트,37.50870291,126.9174162,,545473.2384,192698.3378
118900084,19702,문래자이정문,37.5169494,126.896353,,546390.3371,190837.0387
118900085,19703,대신시장,37.51212378,126.9165402,,545852.9798,192621.2228
118900086,19707,현대APT후문,37.52422857,126.8944185,,547198.424,190666.925
118900087,19708,코오롱아파트,37.50800455,126.8947354,,545397.731,190692.9233
118000407,19709,대성유니드아파트,37.50116752,126.9027188,,544638.1487,191397.9995
118900088,19710,골프장,37.50883348,126.9199045,,545487.5399,192918.3536
118900089,19713,문래자이후문,37.51689912,126.8986416,,546384.5362,191039.3575
118900090,19714,농협,37.51136093,126.9130017,,545768.5965,192308.3016
118900091,19729,영등포구청.우리은행,37.52543985,126.8966954,,547332.6375,190868.3435
118900092,19730,오거리,37.50904062,126.9202844,,545510.5012,192951.962
118900093,19733,문래주민센터,37.51760168,126.8993511,,546462.4442,191102.1646
118900168,19740,놀이터,37.51001921,126.9224212,,545618.9543,193140.9763
118900096,19741,금호아파트,37.51877189,126.8979309,,546592.4581,190976.7532
118900152,19742,크라운사거리,37.50833757,126.9049107,,545433.7342,191592.6204
118900097,19745,도림동주민센터,37.5086891,126.8964538,,545473.5387,190844.9411
118900099,19748,도림교회,37.50922692,126.8973308,,545533.1449,190922.5463
118900100,19750,현대홈타운아파트,37.51957718,126.8915322,,546682.4681,190411.1898
118900146,19751,건영아파트,37.5057687,126.9018102,,545148.904,191318.1902
118900145,19752,선유고등학교,37.53329016,126.8945867,,548204.1317,190682.9205
118900144,19753,도림고가.동아에코빌,37.5101176,126.8988261,,545631.8558,191054.859
118900141,19756,거성현대6차아파트,37.5327076,126.8920914,,548139.7248,190462.2962
118900140,19757,도림새마을금고,37.50848576,126.8999436,,545450.6368,191153.4685
118900139,19758,LG전자,37.52044949,126.8858416,,546779.8788,189908.2446
118900137,19760,SK엔카,37.53430293,126.8925203,,548316.7434,190500.4077
118900136,19761,도림사거리,37.50709079,126.9009386,,545295.7198,191241.279
118900135,19762,대림요양병원,37.50253217,126.8999335,,544789.8655,191151.8729
118900133,19765,선유도역.롯데홈쇼핑,37.53704851,126.8934442,,548621.3763,190582.4119
118900132,19770,정현부페,37.49938636,126.8977582,,544440.9279,190959.1482
118900163,19773,당산초등학교,37.5386978,126.8947636,,548804.296,190699.2277
118900131,19774,대영초중고,37.502528,126.904047,,544789.0239,191515.5984
118900130,19775,노동부남부지청,37.52537247,126.8909005,,547325.7375,190356.0919
118900129,19777,대림3동주민센터,37.49807937,126.8983425,,544295.813,191010.6589
118900164,19778,한신아파트.선유도공원,37.54065922,126.8924693,,549022.2192,190496.7068
118900126,19786,우성2차아파트,37.49555362,126.8994441,,544015.3829,191107.7715
118900159,19794,동양아파트,37.54176104,126.89027,,549144.7324,190302.4808
118900124,19799,현대6차아파트.거성아파트,37.53110338,126.894276,,547961.4568,190655.1861
118900189,19800,대동초등학교,37.49420138,126.8987628,,543865.3664,191047.3622
118000594,19801,지적공사.여의도자이,37.51914085,126.9268805,,546631.0251,193536.026
118000592,19802,지적공사.여의도자이,37.5189481,126.926491,,546609.6591,193501.5764
118000591,19803,여의도메리어트호텔,37.52188387,126.9177805,,546936.1301,192731.8258
118000593,19804,여의도메리어트호텔,37.52082776,126.9188225,,546818.8351,192823.8371
118900123,19806,구립복지관,37.49804045,126.9080396,,544290.6114,191868.1474
118900122,19807,대림역7호선,37.49282264,126.8966204,,543712.5502,190857.7368
118900121,19809,한솔아파트,37.54389185,126.8880522,,549381.4575,190106.7616
118000457,19811,문래주민자치센터,37.51709389,126.8987941,,546406.1387,191052.8626
118900120,19812,태양의집.썬프라자,37.49612237,126.9073566,,544077.7886,191807.5417
118900205,19813,신길동오거리,37.51034227,126.9158434,,545655.3097,192559.4411
118900206,19814,신기목련아파트,37.50909759,126.9157093,,545517.1767,192547.4611
118000463,19819,영등포역.페어필드메리어트,37.51672755,126.9081072,,546364.6347,191876.1504
118000464,19820,영등포시장전철역,37.52168219,126.9051913,,546914.7933,191618.9223
118000465,19821,경방타임스퀘어.신세계백화점,37.51729803,126.9059322,,546428.1408,191683.9312
118000466,19822,영등포전화국,37.52907539,126.9059276,,547735.2811,191684.8318
118000575,19823,영등포전화국,37.52887238,126.9055997,,547712.7786,191655.8257
118000468,19824,영등포시장전철역,37.52141063,126.904781,,546884.6902,191582.6213
118000469,19825,당산역,37.53463175,126.9006612,,548352.4472,191219.9798
118000470,19826,당산역,37.53265658,126.9039757,,548132.9234,191512.7068
118000492,19827,대영중.고후문,37.50485024,126.9048201,,545046.6933,191584.2185
118900119,19833,대림1동주민센터,37.49509149,126.9061885,,543963.4767,191704.1325
118900118,19834,대림1동새마을금고,37.49335802,126.9042511,,543771.2566,191532.6101
118900117,19835,대림포교원,37.49243715,126.9032198,,543669.1453,191441.3037
118900116,19836,농협.대림2동주민센터,37.49081097,126.9014159,,543488.8261,191281.5879
118900186,19837,신대림한솔솔파크아파트.충심교회,37.48889338,126.8992325,,543276.2032,191088.2682
118900115,19838,신대방1동경남아파트,37.48993195,126.907561,,543390.7151,191824.9421
118000474,19839,대림역,37.49379542,126.8951274,,543820.6621,190725.8252
118900114,19840,당서초교,37.53111111,126.8995389,,547961.8049,191120.3684
118000564,19842,국회의사당,37.52827531,126.9181628,,547645.4708,192766.2382
118900113,19844,현대3차유원아파트,37.53193459,126.8973008,,548053.4147,190922.6452
118000489,19846,양화대교전망카페,37.53982,126.901182,,548928.2311,191266.6156
118000480,19847,신풍프라자,37.50178648,126.9015123,,544706.9563,191291.3877
118000490,19848,양화대교전망카페,37.539938,126.900755,,548941.3674,191228.8918
118000515,19849,문래힐스테이트아파트,37.51942396,126.8914974,,546665.4662,190408.0937
118000514,19850,문래힐스테이트아파트,37.51963922,126.8913783,,546689.3695,190397.5926
118000511,19851,영등포소방서.타임스퀘어,37.51827387,126.9036355,,546536.6523,191481.0022
118000517,19852,영등포구청,37.52418733,126.8956687,,547193.7235,190777.4337
118900112,19857,현대2.3차아파트,37.5326083,126.896939,,548128.2232,190890.7485
118900111,19858,신동아아파트.관악고교,37.52235589,126.8855026,,546991.5018,189878.534
118000518,19861,한국거래소공항방면,37.52350346,126.9269644,,547115.2144,193543.819
118900110,19862,당산역,37.53300289,126.9010481,,548171.6277,191253.9856
118900150,19863,당산소방서,37.53496227,126.8993776,,548389.2515,191106.5686
118900177,19865,삼성래미안아파트,37.50732554,126.9129667,,545320.7225,192304.7929
118900165,19867,골프장,37.50893808,126.9200051,,545499.1416,192927.2581
118900169,19868,삼환아파트,37.50713139,126.9200285,,545298.6203,192929.1566
118900108,19869,병무청,37.50636562,126.9216231,,545213.511,193070.0756
118900182,19870,성당,37.50515997,126.921656,,545079.6969,193072.8732
118900107,19871,신길한성아파트,37.50415136,126.9199107,,544967.8841,192918.4596
118900178,19872,신길중앙새마을금고,37.50542579,126.9126669,,545109.8992,192278.0899
118900181,19875,대영중고,37.50337934,126.9036932,,544883.5436,191484.4112
118900174,19877,래미안영등포프레비뉴아파트,37.50563536,126.9069365,,545133.6444,191771.4362
118900105,19878,신풍시장하나은행,37.50559069,126.911453,,545128.3012,192170.7752
118900179,19879,우신방앗간,37.50481215,126.9139062,,545041.692,192387.6053
118900104,19880,해군회관,37.50422668,126.9159722,,544976.5473,192570.2226
118900183,19881,신길한성아파트,37.50399546,126.9198893,,544950.5828,192916.5526
118900103,19882,성당,37.50504467,126.9217263,,545066.8949,193079.0784
118900102,19883,병무청,37.506363,126.9217498,,545213.2109,193081.2779
118900170,19884,삼환아파트,37.50723599,126.920146,,545310.2207,192939.5554
118900171,19885,오거리,37.5086679,126.9215732,,545469.0383,193065.8765
118900101,19888,해군회관,37.50469692,126.9159696,,545028.7381,192570.0393
118000547,19890,IFC서울.콘래드호텔,37.52544894,126.9269773,,547331.1375,193545.1269
118000548,19891,한양아파트,37.52088612,126.932093,,546824.3828,193996.9659
118000560,19893,영등포역후문,37.51449073,126.9077389,,546116.4078,191843.3471
118900198,19894,신길GS자이아파트정문,37.50629856,126.9171066,,545206.4104,192670.7293
118900199,19895,신길GS자이아파트후문,37.50610029,126.9157993,,545184.5076,192555.1208
118900200,19896,신길4동주민센터,37.50818054,126.9115552,,545415.7329,192180.0817
118900201,19897,우신초등학교,37.50959291,126.9108194,,545572.5494,192115.1739
118900202,19898,우신초등학교,37.50937106,126.9105776,,545547.9472,192093.772
118900203,19899,신길GS자이아파트정문,37.50613105,126.9172437,,545187.8083,192682.8351
119000318,19900,63빌딩.한강유람선,37.52129875,126.940164,,546869.6951,194710.4781
118000604,19901,여의나루역,37.52727034,126.9321281,,547532.9492,194000.58
118900204,19911,푸른숲아파트,37.50871567,126.9176243,,545474.6385,192716.7382
118000529,19963,공군호텔,37.51004555,126.9241282,,545621.7547,193291.9008
119000292,19964,공군호텔,37.51020175,126.9246178,,545639.0561,193335.2019
118900193,19984,영등포푸르지오,37.51177321,126.9034754,,545815.1757,191466.1086
118900192,19985,대우미래사랑,37.51230006,126.9009464,,545873.8817,191242.5772
118900191,19986,영등포아트자이,37.5113452,126.8991763,,545768.0706,191085.9674
118000562,19987,영등포아트자이,37.51085396,126.8990186,,545713.5642,191071.9663
118900190,19988,대우미래사랑,37.51181032,126.9004177,,545819.5761,191195.7768
118900195,19990,영등포푸르지오후문,37.51302299,126.903424,,545953.8901,191461.7066
115000575,19992,대한항공훈련센터,37.54588628,126.8123007,,549613.4827,183412.7601
118000504,19993,여의나루역,37.52647067,126.9328494,,547444.1501,194064.2747
118000502,19995,당산역,37.53487547,126.8995608,,548379.6005,191122.7503
118000501,19996,당산역,37.53502216,126.8998731,,548395.8518,191150.37
118000495,19999,은성병원,37.52706584,126.9058034,,547512.257,191673.6302
119000001,20001,동작상떼빌아파트,37.486449,126.904448,,543004.4283,191549.2443
119000002,20002,신대방경남아파트,37.49029887,126.9077698,,543431.4203,191843.4477
119000003,20003,신대방현대아파트,37.49535787,126.9115805,,543992.5798,192180.9816
119000004,20004,보라매공원,37.4968121,126.9163209,,544153.5972,192600.3232
119000005,20005,동작세무서,37.4981412,126.9201964,,544300.8125,192943.1557
119000006,20006,강남중학교,37.50378955,126.9218984,,544927.5801,193094.1798
119000007,20007,현대아파트,37.513174,126.931437,,545968.4769,193938.3512
119000008,20008,현대아파트.유한양행,37.51323685,126.9323737,,545975.3925,194021.1698
119000009,20009,노량진수산시장.CTS기독교TV,37.513423,126.938456,,545995.6837,194558.9185
119000010,20010,노량진수산시장.CTS기독교TV,37.51348008,126.9388656,,546001.9952,194595.1352
119000011,20011,노량진역,37.513733,126.943811,,546029.7935,195032.3726
119000012,20012,노량진역,37.51383259,126.9447115,,546040.7996,195111.9916
119000013,20013,노들역,37.512825,126.949256,,545928.7435,195513.7067
119000014,20014,노들역,37.5127342,126.9509622,,545918.5859,195664.5471
119000289,20015,갯마을앞,37.49745422,126.9834131,,544221.7042,198533.2462
119000288,20016,정금마을.방배경찰서,37.49410382,126.9827319,,543849.8643,198472.9405
119000287,20017,경문고교.배나무골앞,37.49153836,126.9826205,,543565.1337,198463.0366
119000286,20018,총신대입구역.남성시장입구앞,37.48821683,126.9822244,,543196.4941,198427.9377
119000285,20019,사당동우체국앞,37.48322737,126.9819451,,542642.7347,198403.1304
119000284,20020,방배노인종합복지관,37.48067903,126.9818146,,542359.9051,198391.5337
119000019,20105,강남중학교앞,37.50351562,126.9219088,,544897.1766,193095.0742
119000020,20106,서울지방병무청앞,37.506935,126.923275,,545276.5845,193216.1848
119000021,20107,공군호텔,37.51001067,126.9245411,,545617.8541,193328.4036
119000022,20108,대방역,37.51258813,126.9263634,,545903.7917,193489.7437
119000023,20111,KT동작지사,37.51303954,126.9356601,,545953.2898,194311.7049
119000024,20114,노량진역,37.51339143,126.941757,,545991.994,194850.7565
119000025,20115,노량진역,37.51385357,126.9433483,,546043.1998,194991.4737
119000026,20117,사육신공원,37.51337461,126.946188,,545989.894,195242.4987
119000027,20119,사육신공원,37.513315,126.947977,,545983.1891,195400.6599
119000028,20121,노들역,37.51280987,126.9508931,,545926.9875,195658.4423
119000029,20122,노들역,37.51250978,126.9508447,,545893.6835,195654.1459
119000030,20123,흑석동효사정앞,37.511297,126.96101,,545758.6594,196552.8113
119000031,20124,흑석동효사정앞,37.5115729,126.9612375,,545789.2725,196572.9377
119000032,20125,흑석역.흑석동빗물펌프장,37.50832329,126.9633103,,545428.5338,196756.0571
119000033,20126,흑석역.명수대현대아파트,37.50749841,126.9650448,,545336.9243,196909.38
119000034,20127,흑석역.명수대현대아파트,37.50758507,126.9655922,,545346.5247,196957.7827
119000035,20128,흑석동명수대현대아파트,37.50726903,126.9664429,,545311.4211,197032.9862
119000036,20129,비계,37.50630169,126.9680258,,545204.01,197172.9047
119000037,20130,비계,37.506437,126.9685845,,545219.0111,197222.3089
119000038,20131,흑석동한강현대아파트,37.505867,126.971748,,545155.6597,197501.9998
119000039,20132,흑석동한강현대아파트,37.5054978,126.9711242,,545114.7,197446.8317
119000040,20133,동작역.국립현충원,37.50242091,126.9769232,,544773.0633,197959.4896
119000041,20134,동작역.국립현충원,37.5031886,126.9766526,,544858.2729,197935.5836
119000048,20141,사당1동관악시장앞,37.4767901,126.977952,,541928.3588,198049.7925
119000049,20142,예술인마을,37.47604923,126.9728451,,541846.2502,197598.0491
119000050,20143,서울공업고등학교,37.49971421,126.9224285,,544475.2312,193140.679
119000051,20144,서울공업고등학교,37.49996145,126.921571,,544502.7345,193064.8767
119000052,20145,대림초등학교,37.49960777,126.926481,,544463.1301,193499.0153
119000053,20146,대림초등학교,37.49985536,126.9261279,,544490.6338,193467.8137
119000054,20147,성대시장,37.49999612,126.9309086,,544505.9353,193890.5616
119000055,20148,성대시장,37.50011907,126.9315972,,544519.5367,193951.4613
119000056,20149,상도초등학교입구,37.50330554,126.9367656,,544872.8741,194408.7163
119000057,20150,상도초등학교입구,37.50295988,126.9357683,,544834.57,194320.5073
119000058,20151,장승배기역,37.50467614,126.9385221,,545024.8901,194564.1281
119000059,20152,동작문화복지센터.동작보건소,37.50493772,126.9407909,,545053.7935,194764.7536
119000060,20153,동작문화복지센터.동작보건소,37.50527709,126.9418991,,545091.3982,194862.7635
119000061,20154,상도노빌리티아파트,37.5047608,126.9457915,,545033.8913,195206.8935
119000062,20155,상도노빌리티아파트,37.50432696,126.9468675,,544985.6863,195302.006
119000063,20156,상도터널노량진동,37.51212641,126.9543268,,545850.9792,195961.9801
119000064,20157,상도터널노량진동,37.51200632,126.9536979,,545837.6779,195906.3718
119000065,20158,상도터널상도동,37.50467328,126.9496056,,545023.9902,195544.1304
119000066,20159,상도터널상도동,37.50385865,126.9495191,,544933.5809,195536.4336
119000067,20160,상도시장,37.50162713,126.9486225,,544685.9539,195457.0202
119000068,20161,상도시장,37.50124906,126.9495197,,544643.95,195536.3313
119000069,20162,상도동중앙하이츠빌.상도전통시장,37.49881318,126.951185,,544373.5212,195683.4435
119000070,20163,상도동중앙하이츠빌.상도전통시장,37.49868997,126.9517744,,544359.8197,195735.5553
119000071,20164,숭실대입구역,37.49674492,126.9528636,,544143.8956,195831.7618
119000072,20165,숭실대입구역,37.49616661,126.9533492,,544079.6893,195874.6713
119000073,20166,숭실대입구역,37.49646142,126.9537335,,544112.3926,195908.671
119000074,20167,봉현초등학교,37.49173602,126.9560694,,543587.836,196114.989
119000075,20168,봉천고개.관악현대아파트,37.49173261,126.9565953,,543587.4359,196161.4969
119000076,20169,숭실대정문앞,37.49515,126.957055,,543966.7029,196202.3236
119000077,20170,숭실대정문앞,37.49531836,126.9572808,,543985.3796,196222.2998
119000078,20171,숭실대별관앞,37.49463907,126.9602929,,543909.8706,196488.631
119000079,20172,숭실대별관앞,37.49493004,126.9600225,,543942.1746,196464.7327
119000080,20173,사당5치안센터,37.48902778,126.9656493,,543286.9047,196962.0797
119000081,20174,총신대,37.48874228,126.9661798,,543255.2009,197008.9848
119000082,20175,총신대,37.48775203,126.9664053,,543145.2891,197028.8885
119000083,20176,사당중학교,37.48642695,126.9680184,,542998.173,197171.501
119000084,20177,사당중학교,37.48663695,126.9681789,,543021.4755,197185.7037
119000085,20178,남성역,37.48492912,126.9707465,,542831.8553,197412.7264
119000086,20179,남성역,37.48471553,126.9706143,,542808.1532,197401.0268
119000087,20180,사당시장,37.48356909,126.9734202,,542680.8398,197649.1545
119000088,20181,사당시장,37.48350638,126.9730388,,542673.8895,197615.4196
119000089,20182,남성초등학교,37.48415505,126.97911,,542745.7468,198152.4022
119000090,20183,남성초등학교,37.48444609,126.9790308,,542778.0499,198145.4046
119000091,20184,이수역9번출구,37.48461841,126.9802577,,542797.1517,198253.9203
119000092,20185,이수역10번출구,37.48483286,126.9801875,,542820.9541,198247.7166
119000093,20186,신대방삼거리,37.49777487,126.9278411,,544259.6089,193619.1274
119000094,20187,신대방삼거리,37.49814275,126.9282287,,544300.4126,193653.4333
119000095,20188,보라매병원입구,37.494757,126.927191,,543924.7088,193561.3813
119000097,20190,동작구청.노량진초등학교앞,37.51037278,126.9400366,,545657.0578,194698.443
119000098,20191,동작구청.노량진초등학교앞,37.510453,126.940337,,545665.9444,194725.008
119000099,20192,장성교회,37.50821101,126.9399682,,545417.1328,194692.2425
119000100,20193,청화병원,37.50724508,126.9400798,,545309.9207,194702.0414
119000101,20194,중앙대학교,37.50783337,126.9613548,,545374.2282,196583.138
119000102,20195,중앙대학교,37.50850924,126.9615072,,545449.2356,196596.6433
119000103,20196,중앙대학교,37.50834522,126.9614383,,545431.034,196590.544
119000104,20197,7호선장승배기역.상도2치안센터,37.50417184,126.9391356,,544968.8841,194618.3376
119000105,20198,7호선장승배기역.상도2치안센터,37.50434045,126.9393255,,544987.5868,194635.1407
119000106,20199,상도2동아이파크.포스코더샵아파트,37.50147931,126.9408309,,544669.9524,194768.049
119000107,20200,상도2동아이파크.포스코더샵아파트,37.50121555,126.9413548,,544640.6494,194814.356
119000108,20201,신상도초등학교,37.49908829,126.9437112,,544404.4239,195022.5771
119000109,20202,중앙대후문,37.50480829,126.9536356,,545038.7914,195900.4701
119000110,20203,중앙대후문,37.5045505,126.953431,,545010.189,195882.3653
119000111,20204,중앙대정문,37.50669953,126.9579847,,545248.5142,196285.1103
119000112,20205,중앙대중문,37.50668533,126.9571486,,545246.9715,196211.1837
119000113,20206,중앙대정문,37.5072428,126.9587686,,545308.7795,196354.4472
119000114,20207,신대방역,37.48737915,126.9123159,,543106.9855,192245.1889
119000115,20208,신대방역,37.48755301,126.9122535,,543126.2868,192239.6882
119000116,20209,동작상떼빌아파트,37.48825374,126.9071028,,543204.4957,191784.2363
119000117,20210,신대방경남아파트,37.48842865,126.907227,,543223.8976,191795.2396
119000118,20212,흑석동한강현대아파트,37.50558855,126.9700587,,545124.8015,197352.6245
119000123,20217,서울특별시.보라매병원,37.49266231,126.9244081,,543692.4196,193315.0981
119000124,20219,신상도초등학교,37.49937392,126.9436737,,544436.1271,195019.2801
119000125,20220,상도4동약수맨션,37.4980583,126.9436362,,544290.1123,195015.8767
119000126,20221,경향렉스빌.롯데캐슬,37.49592954,126.942914,,544053.8861,194951.8709
119000127,20222,경향렉스빌.롯데캐슬,37.49598532,126.9427353,,544060.0866,194936.0722
119000128,20224,흑석역.명수대현대아파트,37.50772987,126.9646408,,545362.6268,196873.6693
119000131,20228,상도4동약수맨션,37.49795904,126.9433569,,544279.1106,194991.1722
119000132,20230,동작역.국립현충원,37.50270198,126.976551,,544804.2666,197926.5865
119000133,20231,동작역.국립현충원,37.50293904,126.9769173,,544830.5692,197958.982
119000317,20233,래미안상도3차중문,37.50001722,126.9538399,,544507.0356,195918.2735
119000316,20235,금양빌딩,37.49950651,126.9535019,,544450.3681,195888.3577
119000134,20240,동작구청정문,37.51237684,126.9400622,,545879.4815,194700.8481
119000135,20241,상도SH빌아파트상도팰리스후문,37.50250966,126.9538203,,544783.6651,195916.6761
119000136,20242,상도SH빌아파트상도팰리스후문,37.50314151,126.9542926,,544853.7719,195958.4721
119000137,20243,상도3차삼성래미안후문,37.50061106,126.9538904,,544572.942,195922.7713
119000138,20244,상도3차삼성래미안후문,37.50094074,126.953569,,544609.5462,195894.3696
119000139,20245,상도1동주민센터.상도3차래미안,37.49866081,126.9532187,,544356.5188,195863.2688
119000140,20246,상도1동주민센터.상도3차래미안,37.49808951,126.9532043,,544293.1126,195861.9639
119000290,20247,노들역앞,37.51326188,126.9522639,,545977.0925,195779.6607
119000295,20248,대방역1번출구앞,37.51312774,126.9276883,,545963.5907,193606.925
119000291,20249,대방역.여의교앞,37.514757,126.92733,,546144.4423,193575.3873
119000294,20250,노들역4번출구앞,37.51245728,126.9533594,,545887.7435,195876.4694
119000293,20251,동작실버센터입구,37.51300859,126.9567459,,545948.7889,196175.9005
119000296,20252,사당동대아신협앞,37.48326419,126.9761194,,542646.936,197887.8761
119000302,20253,사당역9번출구앞,37.47739263,126.9813959,,541995.1658,198354.4283
119900312,20494,사당솔밭도서관,37.48401713,126.967056,,542730.7443,197086.2913
119900311,20495,효주파크빌,37.50272846,126.9267494,,544809.4679,193523.0184
119900310,20496,남성초등학교입구,37.48375635,126.9769232,,542701.5415,197958.9817
119900308,20497,벽산아파트,37.49773319,126.9218266,,544255.4077,193087.2729
119900306,20498,정금마을,37.49374405,126.9812426,,543809.9598,198341.2302
119900307,20499,이수힐스테이트,37.49418445,126.9797406,,543858.8659,198208.4146
119900083,20500,사당역10번출구,37.47868741,126.9815811,,542138.8659,198370.8378
119900313,20501,현대2차아파트후문,37.5107027,126.9319269,,545694.1626,193981.4648
119900256,20502,극동상가,37.49168729,126.9740958,,543581.8363,197709.1557
119900082,20503,삼성래미안.롯데캐슬,37.48970323,126.9709674,,543361.7124,197432.4269
119900081,20504,자이아파트정문앞,37.48913684,126.9627803,,543299.1053,196708.3547
119900080,20505,달마사,37.49963317,126.960923,,544464.1274,196544.5819
119900079,20506,상도4동성문교회,37.49865999,126.9395008,,544357.1191,194650.2355
119900078,20507,사자암,37.49376893,126.936319,,543814.4607,194368.5111
119900156,20508,노들역.노량진교회,37.51231302,126.9545382,,545871.6815,195980.6802
119900077,20509,사당3동주민센터.대림현대아파트,37.48615684,126.9724841,,542968.0696,197566.4452
119900076,20510,행복유치원,37.49633366,126.940549,,544098.8677,194742.7617
119900075,20511,이수역,37.48500144,126.9806262,,542839.6562,198286.5205
119900074,20512,보라매공원,37.4946907,126.9186078,,543917.9721,192802.3484
119900073,20513,신대방삼거리역,37.4999673,126.928182,,544502.9171,193649.4582
119900314,20515,현대2차아파트후문,37.51106326,126.9321404,,545734.1665,194000.3698
119900257,20516,극동아파트110동,37.49036369,126.9746719,,543434.9202,197760.0637
119900258,20517,극동아파트110동,37.49084746,126.974121,,543488.6256,197711.3586
119900071,20518,대림아파트후문,37.48865193,126.9721846,,543244.9994,197540.0387
119900070,20519,자이아파트상가앞,37.4886828,126.963156,,543248.6998,196741.5612
119900069,20520,삼성래미안아파트,37.49812417,126.959194,,544296.7129,196391.621
119900068,20521,충남정육점,37.49897651,126.9399699,,544392.2222,194691.739
119900067,20522,당곡중.고등학교,37.49297099,126.9354613,,543725.9515,194292.6016
119900066,20523,동작실버센터입구,37.51318858,126.9561191,,545968.7912,196120.4944
119900065,20524,대림프라자,37.48392602,126.9738758,,542720.4431,197689.4609
119900315,20526,롯데캐슬,37.48982344,126.9712716,,543375.0459,197459.3337
119900063,20527,보라매공원입구,37.49686727,126.9178884,,544159.5983,192738.9413
119900264,20528,강현중학교,37.50206774,126.9278709,,544736.0599,193622.1277
119900062,20529,구중앙슈퍼앞,37.49461192,126.935504,,543908.0707,194296.5025
119900061,20530,유앤미아파트,37.50099998,126.9603461,,544615.847,196493.633
119900318,20531,로고스교회,37.49760312,126.9318186,,544240.2846,193970.8363
119900260,20532,극동아파트112동,37.48877291,126.9763367,,543258.3262,197907.2489
119900060,20533,삼일공원,37.48685101,126.9738555,,543045.0787,197687.7556
119900320,20534,사당종합체육관,37.49252403,126.9696348,,543674.8214,197314.676
119900059,20535,숭실대후문,37.49509528,126.9610346,,543960.4766,196554.2418
119900058,20536,화성목욕탕,37.49962656,126.9406673,,544464.3302,194753.4533
119900057,20537,갑을명가아파트,37.49369409,126.934574,,543806.2603,194214.1901
119900055,20539,사당시장,37.48309007,126.9751267,,542627.6337,197800.0715
119900054,20540,롯데캐슬아파트,37.49684335,126.9430909,,544155.2977,194967.5755
119900263,20541,삼거리,37.48559981,126.9683026,,542906.3629,197196.6051
119900053,20542,대방어린이도서관,37.50296195,126.9254813,,544835.4703,193410.9107
119900052,20543,성심슈퍼,37.49514297,126.9344156,,543967.0768,194200.2944
119900051,20544,중앙빌리지.동부센트레빌,37.50171002,126.9602564,,544694.6556,196485.7346
119900319,20545,롯데캐슬.샤인,37.49106019,126.9715309,,543512.3019,197482.3071
119900050,20546,남성초등학교.사당청소년문화의집,37.48601049,126.9748407,,542951.7684,197774.8627
119900049,20547,신남성초교후문,37.48902837,126.9645999,,543287.0045,196869.2724
119900048,20548,장은해그린아파트,37.49289711,126.9626586,,543716.4502,196697.7573
119900047,20549,현대아이파크,37.50088857,126.9416028,,544604.3452,194836.2626
119900046,20550,영은교회,37.49439578,126.934095,,543884.1683,194171.8853
119900044,20552,이수시너스.이수역7번출구,37.48386443,126.9817844,,542713.4427,198388.9309
119900043,20554,갑을명가,37.4825266,126.9666768,,542565.327,197052.6947
119900042,20555,성남중고,37.50457842,126.9253134,,545014.8894,193396.207
119900041,20556,청운종합복지관,37.49556685,126.9334403,,544014.1825,194114.0807
119900040,20557,은로초등학교,37.5034674,126.9609556,,544889.6762,196547.6412
119900321,20558,롯데캐슬.샤인,37.49108786,126.9710374,,543515.3862,197438.6649
119900039,20559,동작삼일수영장,37.48739368,126.9747984,,543105.2852,197771.1627
119900038,20560,삼거리우편물취급소,37.48416458,126.9770554,,542746.8468,197970.6852
119900037,20561,사당.인정아파트,37.48997103,126.9649636,,543391.6154,196901.4764
119900034,20564,선재유통,37.49465817,126.9328022,,543913.371,194057.5811
119900033,20565,중앙대병원,37.50768989,126.9607328,,545358.3265,196528.1364
119900031,20567,밤골터널,37.50167545,126.9458435,,544691.4545,195211.2942
119900261,20568,동작고교,37.48182186,126.9664294,,542487.118,197030.7853
